danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
0.548,0.583,2,-15.692,1,0.0447,0.0977,1.07e-05,0.145,0.564,116.691,307627,disco
0.726,0.802,5,-10.006,1,0.0609,0.000702,0.0275,0.059,0.803,110.271,320027,disco
0.696,0.848,9,-5.244,0,0.0508,0.00143,0.164,0.089,0.476,128.928,217253,disco
0.975,0.57,6,-10.604,0,0.0481,0.0071,0.28,0.072,0.968,126.908,338844,disco
0.812,0.507,1,-8.825,0,0.0452,0.0399,0.0831,0.0671,0.729,114.832,347667,disco
0.725,0.629,2,-8.864,1,0.0378,0.0132,0.513,0.386,0.757,119.425,325360,disco
0.598,0.97,9,-9.901,1,0.0457,0.0871,0.524,0.0945,0.638,118.253,410770,disco
0.879,0.555,2,-13.502,1,0.0554,0.0105,0.00453,0.0965,0.8,107.667,533227,disco
0.662,0.788,11,-5.544,0,0.0635,0.0812,0.141,0.0351,0.929,116.499,315640,disco
0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,139227,jazz
0.462,0.15,8,-13.531,1,0.0522,0.984,0.000902,0.105,0.19,98.66,207600,jazz
0.746,0.243,4,-15.134,0,0.123,0.829,1.02e-06,0.0905,0.425,118.578,215747,jazz
0.664,0.194,5,-15.487,0,0.0357,0.909,3.85e-05,0.0829,0.443,129.863,321827,jazz
0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,191973,jazz
0.262,0.356,0,-8.031,0,0.0303,0.613,0,0.175,0.426,174.176,187667,jazz
0.663,0.264,0,-14.571,1,0.0914,0.706,0,0.1,0.657,122.482,354533,jazz
0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,324133,jazz
0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,201440,jazz
0.387,0.117,0,-17.803,1,0.0299,0.925,0.000171,0.109,0.166,93.575,151867,jazz
0.558,0.123,0,-10.396,1,0.0525,0.809,0.00121,0.0916,0.341,70.16,206333,jazz
0.443,0.104,0,-17.042,1,0.101,0.913,0,0.191,0.394,76.497,185160,jazz
0.639,0.269,8,-11.435,1,0.0698,0.982,0.12,0.141,0.539,124.866,207827,jazz
0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,255227,jazz
0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,337733,jazz
0.595,0.306,7,-14.404,1,0.0345,0.883,0.000386,0.0733,0.464,133.63,142533,jazz
0.172,0.0696,11,-21.295,0,0.0339,0.916,0.00199,0.137,0.103,167.974,298133,jazz
0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,141133,jazz
0.474,0.0676,9,-16.101,0,0.0363,0.963,0.00291,0.14,0.248,115.713,295240,jazz
0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,562640,jazz
0.425,0.0469,7,-18.612,0,0.0354,0.955,0,0.137,0.154,135.335,356627,jazz
0.572,0.152,9,-15.658,0,0.0408,0.961,0.000432,0.136,0.339,127.497,254667,jazz
0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,211533,jazz
0.723,0.0811,0,-14.113,1,0.0631,0.779,0,0.509,0.36,88.044,181493,jazz
0.488,0.0527,5,-27.331,1,0.0478,0.971,0.911,0.0882,0.193,49.689,306227,jazz
0.501,0.0454,0,-18.783,1,0.0388,0.938,3.76e-05,0.2,0.255,99.783,166760,jazz
0.67,0.365,0,-10.158,1,0.0564,0.525,0,0.0575,0.45,119.344,147147,jazz
0.504,0.0644,2,-14.754,0,0.0408,0.972,4.36e-06,0.174,0.403,106.994,181440,jazz
0.515,0.583,0,-8.182,0,0.0284,0.749,0.000294,0.123,0.414,116.11,333947,jazz
0.395,0.121,9,-23.427,1,0.0327,0.935,0.397,0.697,0.139,114.521,297320,jazz
0.427,0.114,2,-22.546,0,0.0509,0.843,0.863,0.0966,0.114,60.484,282320,jazz
0.761,0.103,10,-16.964,1,0.0416,0.944,0,0.127,0.53,114.044,160133,jazz
0.442,0.033,10,-23.063,1,0.041,0.922,0.000171,0.151,0.21,103.34,179640,jazz
0.588,0.0387,0,-17.944,0,0.06,0.978,0.823,0.116,0.342,83.4,205667,jazz
0.716,0.133,0,-15.846,1,0.0421,0.879,0,0.0966,0.551,62.14,140520,jazz
0.558,0.231,5,-11.436,0,0.0812,0.805,0,0.142,0.403,73.103,167493,jazz
0.478,0.0294,0,-25.319,1,0.0453,0.993,0.948,0.105,0.148,124.308,324200,jazz
0.372,0.187,0,-13.497,0,0.0323,0.942,0.139,0.161,0.217,70.334,319733,jazz
0.496,0.127,0,-14.211,1,0.0382,0.927,7.07e-05,0.132,0.211,74.746,185587,jazz
0.425,0.0429,1,-24.86,1,0.0408,0.951,0.0184,0.148,0.255,96.097,419627,jazz
0.488,0.124,3,-13.038,1,0.0404,0.963,0.333,0.246,0.205,66.105,255960,jazz
0.492,0.0671,10,-15.671,0,0.0399,0.958,0.000968,0.109,0.165,124.908,147413,jazz
0.224,0.214,2,-14.455,0,0.0348,0.976,0.00094,0.367,0.14,83.906,179373,jazz
0.561,0.346,0,-12.596,0,0.0409,0.873,0.399,0.104,0.697,93.689,290293,jazz
0.626,0.152,5,-14.182,0,0.0405,0.934,6.05e-05,0.12,0.545,82.174,184467,jazz
0.539,0.0678,0,-18.039,1,0.0468,0.967,0.168,0.114,0.263,124.105,294667,jazz
0.45,0.154,1,-14.485,1,0.0373,0.938,4.37e-06,0.16,0.243,110.666,195667,jazz
0.572,0.398,0,-10.751,1,0.0376,0.841,4.59e-06,0.128,0.76,86.135,244867,jazz
0.652,0.356,5,-13.733,0,0.0419,0.546,0.000103,0.132,0.56,148.822,242347,jazz
0.673,0.377,0,-14.141,1,0.0697,0.586,0,0.332,0.713,88.973,201467,jazz
0.71,0.318,0,-8.948,0,0.0432,0.867,0.00038,0.169,0.58,126.05,194240,jazz
0.421,0.08,7,-21.795,1,0.04,0.903,0.859,0.135,0.0546,122.044,257693,jazz
0.203,0.0895,2,-19.755,0,0.0404,0.971,0.0213,0.108,0.115,173.451,173533,jazz
0.339,0.342,7,-7.596,0,0.0313,0.962,0.319,0.162,0.393,132.599,167121,jazz
0.542,0.32,8,-9.975,1,0.0387,0.907,0.649,0.0609,0.206,116.648,193840,jazz
0.535,0.258,7,-9.499,0,0.033,0.768,8.95e-05,0.115,0.281,110.953,659520,jazz
0.685,0.472,9,-9.691,0,0.0298,0.785,0.284,0.224,0.475,80.487,205720,jazz
0.483,0.364,9,-10.78,0,0.0265,0.564,0.299,0.0542,0.349,98.445,349907,jazz
0.742,0.671,5,-8.142,0,0.0407,0.794,0.00441,0.122,0.591,127.359,438280,jazz
0.463,0.654,8,-9.72,1,0.0659,0.824,0.917,0.372,0.592,175.204,209573,jazz
0.522,0.379,4,-14.096,0,0.0286,0.635,0.925,0.114,0.454,133.698,251600,jazz
0.417,0.0644,4,-19.687,0,0.0359,0.971,0.000134,0.126,0.138,113.713,191960,jazz
0.47,0.144,10,-12.824,1,0.0365,0.912,0.000118,0.0965,0.243,84.787,284560,jazz
0.612,0.526,0,-8.558,0,0.0272,0.727,0.0331,0.183,0.594,129.341,429267,jazz
0.551,0.119,0,-15.468,0,0.0435,0.924,0.00264,0.119,0.243,70.129,358200,jazz
0.564,0.0822,8,-17.658,1,0.0453,0.962,0.583,0.11,0.483,127.422,169507,jazz
0.593,0.103,10,-14.961,1,0.081,0.986,0.6,0.12,0.443,66.283,190933,jazz
0.544,0.425,10,-10.231,1,0.0346,0.719,0.0186,0.964,0.348,84.443,313200,jazz
0.476,0.0794,9,-19.166,0,0.0365,0.955,0.872,0.112,0.118,103.181,162680,jazz
0.621,0.197,7,-14.483,1,0.0573,0.99,0.878,0.152,0.569,120.194,214000,jazz
0.418,0.295,6,-14.667,1,0.0303,0.913,0.896,0.248,0.132,109.621,498147,jazz
0.336,0.0619,5,-20.494,0,0.0363,0.985,0.891,0.11,0.197,60.705,190400,jazz
0.494,0.182,10,-11.116,0,0.0443,0.79,0.00036,0.129,0.21,112.689,355333,jazz
0.356,0.0937,8,-16.64,0,0.0353,0.957,0.096,0.209,0.278,86.669,342373,jazz
0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,330440,jazz
0.525,0.222,10,-11.065,0,0.0373,0.836,0.0799,0.051,0.645,156.364,195533,jazz
0.438,0.106,0,-14.939,1,0.0353,0.947,0.000103,0.147,0.0508,118.785,291173,jazz
0.355,0.152,5,-14.864,0,0.0401,0.924,0.0771,0.126,0.145,65.215,320773,jazz
0.575,0.187,0,-13.081,0,0.0512,0.927,0.877,0.166,0.342,107.469,525613,jazz
0.612,0.493,5,-8.589,0,0.0467,0.804,0.266,0.202,0.484,126.358,570720,jazz
0.634,0.327,0,-9.703,0,0.0551,0.709,0.0131,0.158,0.498,80.825,209400,jazz
0.615,0.145,7,-14.283,1,0.0422,0.748,0,0.0292,0.505,102.633,130253,jazz
0.553,0.546,9,-7.459,0,0.0341,0.439,0.000557,0.167,0.7,118.214,342067,jazz
0.635,0.0278,2,-21.504,0,0.0406,0.537,0.872,0.213,0.12,103.016,243333,jazz
0.659,0.113,10,-16.756,0,0.0569,0.976,0.88,0.179,0.738,95.063,182360,jazz
0.277,0.242,4,-18.442,1,0.0342,0.694,0.464,0.113,0.285,175.384,824133,jazz
0.599,0.444,5,-8.648,0,0.044,0.82,0.000474,0.122,0.508,142.81,369387,jazz
0.671,0.352,0,-11.511,1,0.0556,0.532,0.000141,0.11,0.396,120.235,342891,jazz
0.578,0.351,11,-12.432,0,0.101,0.813,0,0.123,0.476,122.712,240867,jazz
0.478,0.231,4,-18.064,0,0.0302,0.869,0.919,0.101,0.136,74.937,309200,jazz
0.27,0.688,0,-16.305,1,0.0547,0.973,0.884,0.669,0.219,75.845,416840,jazz
0.608,0.387,11,-20.157,0,0.0411,0.86,0.662,0.187,0.809,91.489,149080,jazz
0.292,0.012,10,-21.638,0,0.0393,0.905,0.164,0.0813,0.133,170.106,265049,jazz
0.564,0.097,5,-16.442,1,0.038,0.958,0.0588,0.119,0.393,132.653,346920,jazz
0.618,0.0772,9,-21.306,0,0.0514,0.975,0.919,0.107,0.36,104.691,273800,jazz
0.567,0.124,0,-16.446,1,0.0562,0.792,0,0.106,0.343,79.37,162867,jazz
0.517,0.273,10,-17.279,0,0.0627,0.866,0.774,0.979,0.321,63.423,354573,jazz
0.358,0.452,1,-13.02,1,0.0347,0.991,0.864,0.14,0.525,166.973,193867,jazz
0.465,0.35,3,-12.977,1,0.0403,0.41,0.279,0.135,0.62,93.336,688133,jazz
0.37,0.586,5,-13.468,0,0.0581,0.485,1.96e-06,0.348,0.519,121.573,462867,jazz
0.526,0.442,3,-10.133,1,0.0259,0.267,5.49e-05,0.106,0.284,131.055,212000,country
0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,country
0.446,0.142,9,-13.498,1,0.0335,0.96,0.00114,0.101,0.156,135.724,176093,country
0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,199947,country
0.671,0.501,4,-13.119,1,0.0594,0.342,0,0.194,0.86,87.04,214880,country
0.624,0.191,9,-11.072,1,0.0301,0.719,0,0.358,0.726,137.276,153867,country
0.657,0.639,10,-7.527,1,0.0412,0.581,0,0.278,0.674,124.882,234493,country
0.464,0.813,10,-6.185,1,0.0416,0.0153,0,0.254,0.515,75.977,222533,country
0.585,0.494,3,-8.751,1,0.0353,0.363,0,0.0886,0.634,133.822,212200,country
0.466,0.536,6,-6.227,1,0.0429,0.0951,0,0.114,0.377,75.998,210773,country
0.363,0.361,9,-14.398,1,0.0499,0.623,0.00119,0.154,0.612,187.711,152867,country
0.732,0.667,10,-9.278,1,0.0278,0.502,4.07e-06,0.0524,0.727,125.6,211267,country
0.674,0.537,1,-10.971,0,0.0363,0.566,0,0.131,0.809,110.578,161533,country
0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427,country
0.673,0.346,3,-12.803,1,0.0245,0.721,4.48e-06,0.0475,0.396,80.012,222493,country
0.783,0.698,3,-8.268,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.996,248200,country
0.54,0.0568,10,-20.508,1,0.0351,0.917,1.01e-06,0.12,0.506,111.791,171333,country
0.606,0.706,0,-9.665,1,0.0379,0.362,0,0.16,0.819,174.533,148160,country
0.525,0.3,5,-8.005,1,0.0286,0.578,8.3e-06,0.116,0.206,80.993,236627,country
0.713,0.772,2,-6.69,1,0.0372,0.208,0,0.211,0.88,125.202,230133,country
0.668,0.672,2,-4.931,1,0.0303,0.111,0,0.329,0.539,89.011,201107,country
0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,200667,country
0.674,0.517,11,-11.225,1,0.0726,0.226,0,0.0697,0.482,94.98,299733,country
0.644,0.633,0,-8.006,1,0.0261,0.102,6.82e-05,0.227,0.647,115.193,194453,country
0.529,0.496,7,-9.007,1,0.029,0.173,0,0.251,0.278,136.859,250547,country
0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148.0,208960,country
0.607,0.815,4,-6.619,1,0.039,0.0471,2.81e-05,0.111,0.57,136.949,209760,country
0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,196747,country
0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,277573,country
0.5,0.225,0,-10.22,1,0.0302,0.842,0,0.112,0.355,173.788,193320,country
0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,182960,country
0.732,0.458,5,-7.225,1,0.0311,0.447,0,0.136,0.661,98.938,165387,country
0.558,0.435,1,-6.812,1,0.0264,0.302,0,0.0351,0.199,122.385,290467,country
0.555,0.931,8,-2.969,1,0.0367,0.016,0,0.405,0.723,132.085,220907,country
0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,287267,country
0.68,0.87,5,-4.461,1,0.0393,0.266,0,0.109,0.646,119.075,227840,country
0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,259267,country
0.624,0.84,4,-5.768,1,0.0337,0.108,0.000546,0.144,0.656,111.02,323040,country
0.629,0.479,10,-10.608,1,0.0271,0.22,0,0.0587,0.345,138.231,232427,country
0.684,0.498,4,-10.836,1,0.03,0.708,0,0.365,0.905,131.855,123133,country
0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,162653,country
0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,197931,country
0.673,0.842,3,-4.627,1,0.0366,0.06,0.000257,0.178,0.898,125.57,208107,country
0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,230600,country
0.416,0.546,7,-7.728,1,0.0297,0.492,0,0.0845,0.418,159.929,300333,country
0.677,0.776,5,-5.933,1,0.0386,0.42,0.000689,0.0954,0.642,121.834,192800,country
0.8,0.563,9,-10.209,1,0.0303,0.051,0,0.0797,0.961,121.808,203373,country
0.398,0.804,11,-5.559,1,0.0451,0.175,0,0.181,0.709,186.752,194307,country
0.421,0.476,0,-7.692,1,0.0298,0.268,0,0.0816,0.3,169.784,228840,country
0.643,0.961,0,-5.298,1,0.0315,0.0196,0,0.948,0.96,124.027,205707,country
0.625,0.848,2,-4.008,1,0.0314,0.105,0,0.23,0.716,137.993,235427,country
0.558,0.719,11,-5.603,1,0.0419,0.101,0,0.212,0.483,158.031,243707,country
0.585,0.511,1,-9.37,1,0.0391,0.647,0.007,0.0392,0.552,105.898,179491,country
0.428,0.51,7,-11.695,0,0.103,0.52,8.32e-06,0.105,0.393,169.967,257267,country
0.681,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939,219160,country
0.514,0.659,1,-6.142,1,0.0309,0.0284,0,0.266,0.463,76.483,200040,country
0.641,0.637,7,-10.92,1,0.0262,0.0495,0.000138,0.267,0.793,147.502,171067,country
0.736,0.321,6,-13.474,1,0.0444,0.799,0.00897,0.0619,0.342,84.928,157653,country
0.591,0.703,10,-6.211,1,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,247827,country
0.492,0.823,6,-8.526,1,0.0297,0.127,0,0.0523,0.702,94.342,215173,country
0.359,0.518,2,-3.537,1,0.0302,0.665,0,0.106,0.135,76.572,226493,country
0.589,0.501,0,-11.665,1,0.031,0.168,0,0.0741,0.969,131.064,175867,country
0.645,0.442,9,-12.997,1,0.0256,0.397,0,0.121,0.554,88.491,187000,country
0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,229533,country
0.705,0.606,7,-7.047,1,0.0243,0.159,0.00149,0.242,0.876,98.001,234640,country
0.604,0.354,9,-14.07,1,0.0313,0.836,0.00474,0.103,0.635,137.349,180960,country
0.325,0.887,0,-4.199,1,0.0569,0.144,1.35e-06,0.431,0.705,202.339,199413,country
0.6,0.56,8,-6.311,1,0.0325,0.479,0,0.111,0.417,139.469,201493,country
0.613,0.801,8,-4.431,1,0.0354,0.0626,1.15e-05,0.124,0.609,126.966,243160,country
0.58,0.816,4,-5.165,1,0.0726,0.132,0,0.0776,0.814,89.938,200467,country
0.68,0.543,5,-14.876,1,0.141,0.857,0.000116,0.0881,0.796,111.62,230600,country
0.628,0.496,1,-7.103,1,0.0233,0.242,1.2e-05,0.147,0.266,85.523,262520,country
0.552,0.474,7,-6.847,1,0.0275,0.336,0,0.173,0.7,92.156,143693,country
0.604,0.605,4,-8.516,1,0.0352,0.115,1.22e-05,0.305,0.647,147.925,285280,country
0.557,0.553,1,-7.954,1,0.0319,0.247,0,0.125,0.253,139.821,239987,country
0.64,0.835,0,-4.806,1,0.0413,0.0726,3.11e-06,0.132,0.704,109.497,205920,country
0.681,0.638,4,-7.818,1,0.0367,0.699,0.000629,0.0581,0.677,96.882,140440,country
0.661,0.581,5,-9.67,1,0.032,0.423,0,0.11,0.863,91.11,180320,country
0.707,0.401,4,-14.222,1,0.0533,0.275,0.000296,0.201,0.602,136.188,179333,country
0.642,0.233,9,-16.568,1,0.0298,0.435,0,0.105,0.333,114.495,193400,country
0.595,0.473,8,-9.828,1,0.0347,0.702,0,0.0725,0.716,204.016,249293,country
0.709,0.757,7,-7.006,1,0.0408,0.434,0,0.336,0.852,140.664,216693,country
0.506,0.11,5,-17.615,1,0.0307,0.35,0.00144,0.139,0.208,70.554,255133,country
0.75,0.451,4,-13.355,1,0.048,0.512,0,0.272,0.743,95.483,174667,country
0.686,0.234,0,-12.646,1,0.0295,0.742,0,0.145,0.342,106.581,231507,country
0.714,0.522,7,-9.773,1,0.0283,0.455,1.02e-05,0.0967,0.69,121.312,168000,country
0.568,0.698,9,-4.733,1,0.0436,0.0459,0,0.095,0.872,164.371,148440,country
0.695,0.502,4,-12.01,1,0.0279,0.327,0,0.097,0.543,117.083,223613,country
0.598,0.483,7,-7.474,1,0.0292,0.458,7.88e-06,0.36,0.452,130.663,171653,country
0.579,0.731,7,-5.659,1,0.0323,0.244,0,0.297,0.618,133.582,209867,country
0.684,0.45,7,-10.422,1,0.0332,0.704,0.00191,0.243,0.639,102.902,200493,country
0.492,0.216,5,-16.121,1,0.0283,0.639,6.53e-05,0.0598,0.145,168.817,258347,country
0.739,0.717,3,-9.568,1,0.0308,0.417,0.000918,0.334,0.663,113.234,223533,country
0.858,0.66,2,-7.953,1,0.029,0.231,0,0.189,0.933,123.299,203733,country
0.354,0.276,0,-14.999,1,0.0295,0.745,1.35e-06,0.11,0.427,82.787,145867,country
0.259,0.59,3,-8.343,1,0.0363,0.472,0.00128,0.135,0.474,201.016,235920,country
0.59,0.398,1,-16.012,1,0.38,0.781,0,0.0683,0.724,109.634,299747,country
0.471,0.445,2,-12.062,1,0.0456,0.631,0,0.163,0.452,113.305,157533,country
0.586,0.675,7,-7.819,1,0.0776,0.26,0,0.144,0.473,143.92,199587,country
0.596,0.626,7,-12.945,1,0.0634,0.402,0,0.0498,0.962,155.556,177693,country
0.893,0.74,11,-4.936,0,0.132,0.299,0,0.0881,0.963,101.025,299147,hiphop
0.899,0.713,6,-2.752,0,0.366,0.255,0,0.0708,0.777,90.051,193467,hiphop
0.908,0.762,9,-4.773,0,0.153,0.0658,0,0.104,0.869,148.016,297933,hiphop
0.663,0.777,11,-4.954,0,0.109,0.277,0,0.0466,0.758,92.681,270507,hiphop
0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,326467,hiphop
0.551,0.851,1,-3.277,1,0.197,0.0748,0,0.0784,0.1,171.411,297893,hiphop
0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,223440,hiphop
0.621,0.672,4,-3.892,0,0.276,0.21,0,0.13,0.228,83.808,251267,hiphop
0.73,0.552,2,-8.177,0,0.146,0.18,6.14e-05,0.224,0.613,168.091,289173,hiphop
0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,248680,hiphop
0.892,0.628,1,-3.832,1,0.216,0.169,0,0.102,0.676,92.063,266067,hiphop
0.802,0.863,1,-3.552,1,0.2,0.0199,0,0.141,0.873,81.008,219400,hiphop
0.829,0.542,8,-6.567,0,0.238,0.0778,0,0.23,0.191,129.032,156948,hiphop
0.631,0.934,11,-3.884,0,0.383,0.208,0,0.107,0.525,94.307,129435,hiphop
0.649,0.559,5,-8.711,0,0.046,0.0589,0,0.126,0.0987,89.982,117340,hiphop
0.814,0.536,8,-8.825,0,0.409,0.477,2.98e-05,0.856,0.747,99.845,177659,hiphop
0.388,0.334,9,-12.54,1,0.132,0.318,1.99e-05,0.0979,0.225,131.977,167602,hiphop
0.549,0.636,10,-3.923,0,0.376,0.395,0,0.0974,0.661,182.363,251547,hiphop
0.689,0.546,6,-8.624,1,0.345,0.08,0,0.0706,0.768,140.924,184614,hiphop
0.814,0.779,11,-3.271,1,0.235,0.175,0.000671,0.0605,0.544,93.43,268005,hiphop
0.589,0.574,11,-7.646,1,0.494,0.709,0,0.0934,0.611,111.179,170059,hiphop
0.62,0.614,7,-7.004,1,0.119,0.179,0,0.118,0.405,131.941,127534,hiphop
0.886,0.568,0,-9.755,1,0.398,0.547,0,0.129,0.63,136.068,155768,hiphop
0.827,0.772,5,-7.949,0,0.083,0.00357,0.000748,0.102,0.378,123.966,157852,hiphop
0.593,0.528,2,-13.055,1,0.225,0.0724,0,0.103,0.336,165.946,203916,hiphop
0.89,0.427,6,-8.405,0,0.215,0.177,3.5e-06,0.109,0.136,130.118,97847,hiphop
0.626,0.714,7,-7.747,1,0.378,0.192,0,0.109,0.57,148.161,220970,hiphop
0.824,0.672,1,-5.256,1,0.108,0.00937,0,0.181,0.352,139.974,114069,hiphop
0.698,0.582,11,-8.58,0,0.147,0.0233,0,0.152,0.104,97.067,158728,hiphop
0.746,0.679,0,-9.42,0,0.0642,0.674,0,0.117,0.738,120.995,128935,hiphop
0.577,0.645,5,-5.319,1,0.237,0.0102,0,0.103,0.376,176.006,211109,hiphop
0.63,0.553,2,-8.049,0,0.0764,0.4,0.0136,0.28,0.448,87.925,148636,hiphop
0.612,0.556,0,-10.352,1,0.0843,0.21,0,0.134,0.621,180.04,240333,hiphop
0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,217667,hiphop
0.717,0.544,4,-8.111,0,0.239,0.74,0,0.0959,0.469,105.593,208632,hiphop
0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,hiphop
0.767,0.881,1,-4.359,1,0.109,0.191,8.29e-06,0.139,0.939,169.049,215267,hiphop
0.925,0.916,1,-4.057,1,0.12,0.0496,0,0.209,0.639,116.998,186200,hiphop
0.67,0.788,11,-2.43,0,0.0445,0.00225,0,0.11,0.292,82.498,179467,hiphop
0.947,0.655,5,-4.243,0,0.0609,0.0331,0,0.0433,0.787,104.485,284800,hiphop
0.886,0.626,11,-2.528,0,0.277,0.265,0,0.024,0.856,93.989,196627,hiphop
0.589,0.827,11,-2.938,1,0.384,0.0143,0.00151,0.14,0.386,161.978,256240,hiphop
0.653,0.802,1,-7.03,1,0.336,0.0707,0,0.3,0.319,164.076,170027,hiphop
0.646,0.813,6,-3.846,0,0.299,0.349,9.37e-05,0.0427,0.895,92.729,224440,hiphop
0.65,0.636,1,-7.329,1,0.0285,0.0277,5.44e-06,0.09,0.395,120.873,196364,hiphop
0.799,0.76,2,-3.318,1,0.222,0.271,0,0.185,0.543,99.994,263787,hiphop
0.712,0.772,10,-3.024,0,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,249480,hiphop
0.761,0.642,3,-8.31,0,0.347,0.473,0,0.138,0.614,157.015,160000,hiphop
0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,214227,hiphop
0.803,0.784,11,-5.97,0,0.198,0.0012,0.000161,0.0794,0.801,90.185,296907,hiphop
0.775,0.535,6,-7.125,1,0.113,0.349,0,0.14,0.315,84.122,280000,hiphop
0.692,0.833,7,-3.974,1,0.0492,0.000136,1.98e-05,0.515,0.692,96.814,246320,hiphop
0.653,0.711,9,-6.454,1,0.0623,0.109,0,0.443,0.769,160.048,191320,hiphop
0.72,0.514,1,-7.108,1,0.132,0.146,0.00713,0.107,0.212,142.98,272160,hiphop
0.547,0.795,11,-5.825,0,0.444,0.253,0,0.0775,0.566,93.221,258213,hiphop
0.767,0.864,10,-1.847,0,0.133,0.0116,0,0.0957,0.747,85.475,257907,hiphop
0.797,0.852,0,-2.234,1,0.172,0.0432,3.97e-06,0.409,0.674,95.416,330760,hiphop
0.608,0.79,10,-2.92,0,0.383,0.0564,0.000203,0.258,0.642,166.222,230787,hiphop
0.63,0.782,8,-5.44,0,0.132,0.0828,0,0.034,0.418,140.144,247947,hiphop
0.604,0.703,8,-5.613,0,0.248,0.0138,0,0.157,0.382,167.93,140069,hiphop
0.856,0.904,8,-4.804,1,0.139,0.0253,3.16e-05,0.0537,0.855,99.247,246533,hiphop
0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493,hiphop
0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,207333,hiphop
0.803,0.773,0,-3.628,1,0.121,0.0107,0,0.0632,0.708,91.915,226027,hiphop
0.803,0.757,4,-3.212,0,0.0597,0.0175,0,0.195,0.623,130.019,350227,hiphop
0.873,0.719,1,-5.948,1,0.248,0.03,0,0.333,0.858,93.281,307773,hiphop
0.755,0.738,11,-6.792,0,0.152,0.162,1.98e-05,0.173,0.744,154.788,367960,hiphop
0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,296880,hiphop
0.643,0.825,1,-4.746,0,0.343,0.0203,4.99e-06,0.0398,0.701,97.172,304147,hiphop
0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387,hiphop
0.482,0.647,1,-6.582,0,0.316,0.338,0,0.0976,0.587,87.429,331133,hiphop
0.816,0.849,11,-4.41,1,0.26,0.0811,0,0.0616,0.844,94.007,258000,hiphop
0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,267093,hiphop
0.487,0.805,9,-3.911,1,0.204,0.147,0,0.209,0.606,99.336,236413,hiphop
0.612,0.577,11,-8.01,1,0.458,0.0237,6.22e-05,0.381,0.745,128.422,208533,hiphop
0.838,0.705,5,-6.131,0,0.29,0.195,0,0.336,0.837,96.643,245093,hiphop
